chembl_id,molregno,assay_chembl_id,src_id,src_short_name,journal,pubmed_id,doi,tid,accession,pref_name,target_chembl_id,organism,standard_value,standard_units,standard_relation,pchembl_value,isMoA,drugId,uniprotId,sources,isHighQualityProbe,isTherapeuticTarget,proteinClass,isActive
CHEMBL3707395,2039366,CHEMBL4344274,1,LITERATURE,J Med Chem,3.193092E7,10.1021/acs.jmedchem.9b01701,12227,Q03181,Peroxisome proliferator-activated receptor delta,CHEMBL3979,Homo sapiens,10.0,nM,=,8.0,true,CHEMBL3707395,Q03181,"[impc, chembl]",false,true,NR,true
CHEMBL416146,6706,CHEMBL772921,1,LITERATURE,Bioorg Med Chem Lett,9873621.0,10.1016/s0960-894x(98)00499-5,96,P23219,Cyclooxygenase-1,CHEMBL221,Homo sapiens,12000.0,nM,=,4.92,false,CHEMBL416146,P23219,"[impc, chembl]",false,true,Enzyme,false
CHEMBL479,5970,CHEMBL1909143,15,DRUGMATRIX,,,,155,Q01959,Dopamine transporter,CHEMBL238,Homo sapiens,1888.0,nM,=,5.72,false,CHEMBL479,Q01959,"[impc, chembl]",false,true,Transporter,false
CHEMBL535,13048,CHEMBL860641,1,LITERATURE,Nat Biotechnol,1.5711537E7,10.1038/nbt1068,30050,Q9Y6R4,Mitogen-activated protein kinase kinase kinase 4,CHEMBL4853,Homo sapiens,3300.0,nM,=,5.48,false,CHEMBL535,Q9Y6R4,"[impc, ot_genetics_portal]",false,false,Kinase,false
CHEMBL98,11305,CHEMBL3428547,1,LITERATURE,J Med Chem,2.5906087E7,10.1021/acs.jmedchem.5b00317,10869,Q9BY41,Histone deacetylase 8,CHEMBL3192,Homo sapiens,5.5,nM,=,8.26,false,CHEMBL98,Q9BY41,"[impc, orphanet, chembl]",false,true,Epigenetic,true
CHEMBL54,3859,CHEMBL3436176,1,LITERATURE,Sci Rep,2.3812503E7,10.1038/srep02100,104801,Q01668,Voltage-gated L-type calcium channel,CHEMBL2095229,Homo sapiens,1300.0,nM,=,5.89,false,CHEMBL54,Q01668,"[ot_genetics_portal, chembl]",false,true,IC,true
CHEMBL554,14805,CHEMBL1908548,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,102678,P21860,Receptor tyrosine-protein kinase erbB-3,CHEMBL5838,Homo sapiens,5500.0,nM,=,5.26,false,CHEMBL554,P21860,"[eva, intogen, ot_genetics_portal, chembl, eva_somatic, uniprot_variants, cancer_gene_census]",false,true,Kinase,false
CHEMBL3545311,1927160,CHEMBL3824711,1,LITERATURE,J Med Chem,2.7144831E7,10.1021/acs.jmedchem.6b00306,35,P06213,Insulin receptor,CHEMBL1981,Homo sapiens,196.0,nM,=,6.71,false,CHEMBL3545311,P06213,"[impc, chembl]",false,true,Kinase,false
CHEMBL500468,485215,CHEMBL831432,1,LITERATURE,Bioorg Med Chem Lett,1.5780607E7,10.1016/j.bmcl.2005.02.042,11536,Q92847,Ghrelin receptor,CHEMBL4616,Homo sapiens,0.14,nM,=,9.85,false,CHEMBL500468,Q92847,"[impc, ot_genetics_portal, chembl]",false,true,GPCR,true
CHEMBL296419,65605,CHEMBL1909204,15,DRUGMATRIX,,,,11755,P06241,Tyrosine-protein kinase FYN,CHEMBL1841,Homo sapiens,2847.0,nM,=,5.55,false,CHEMBL296419,P06241,[impc],false,false,Kinase,false
CHEMBL6966,1219,CHEMBL4820209,1,LITERATURE,Eur J Med Chem,3.3360797E7,10.1016/j.ejmech.2020.113107,11398,P08183,P-glycoprotein 1,CHEMBL4302,Homo sapiens,2.97,nM,=,8.53,false,CHEMBL6966,P08183,"[impc, chembl]",false,true,Transporter,true
CHEMBL19449,23745,CHEMBL4725680,1,LITERATURE,J Med Chem,3.2255344E7,10.1021/acs.jmedchem.9b02170,10599,Q07343,Phosphodiesterase 4B,CHEMBL275,Homo sapiens,65.0,nM,=,7.19,false,CHEMBL19449,Q07343,"[ot_genetics_portal, chembl]",false,true,Enzyme,true
CHEMBL198362,328601,CHEMBL1273257,1,LITERATURE,J Med Chem,2.0503967E7,10.1021/jm100146h,194,P00742,Coagulation factor X,CHEMBL244,Homo sapiens,0.4,nM,=,9.4,true,CHEMBL198362,P00742,"[uniprot_literature, impc, eva, orphanet, ot_genetics_portal, clingen, chembl, uniprot_variants]",false,true,Enzyme,true
CHEMBL502835,522730,CHEMBL1908692,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,12840,P07333,Macrophage colony stimulating factor receptor,CHEMBL1844,Homo sapiens,48.0,nM,=,7.32,false,CHEMBL502835,P07333,"[impc, intogen, chembl, eva_somatic, cancer_gene_census]",false,true,Kinase,false
CHEMBL691,31241,CHEMBL2320306,1,LITERATURE,J Med Chem,2.3241029E7,10.1021/jm301302s,104067,Q96FL8,Multidrug and toxin extrusion protein 1,CHEMBL1743126,Homo sapiens,21100.0,nM,=,4.68,false,CHEMBL691,Q96FL8,[impc],false,false,Transporter,false
CHEMBL1171837,649637,CHEMBL4668370,1,LITERATURE,J Med Chem,3.2432477E7,10.1021/acs.jmedchem.0c00507,8,P00519,Tyrosine-protein kinase ABL,CHEMBL1862,Homo sapiens,0.3,nM,=,9.52,false,CHEMBL1171837,P00519,"[impc, eva, intogen, chembl, eva_somatic, cancer_gene_census]",false,true,Kinase,true
CHEMBL1287853,714243,CHEMBL1908467,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,11622,Q13557,CaM kinase II delta,CHEMBL2801,Homo sapiens,590.0,nM,=,6.23,false,CHEMBL1287853,Q13557,[ot_genetics_portal],false,false,Kinase,false
CHEMBL2181927,1442757,CHEMBL2188775,1,LITERATURE,J Med Chem,2.2866979E7,10.1021/jm300806c,48,P08235,Mineralocorticoid receptor,CHEMBL1994,Homo sapiens,16.0,nM,=,7.8,true,CHEMBL2181927,P08235,"[impc, ot_genetics_portal, chembl]",false,true,NR,true
CHEMBL1908397,1248758,CHEMBL1908670,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,10938,O60674,Tyrosine-protein kinase JAK2,CHEMBL2971,Homo sapiens,76.0,nM,=,7.12,false,CHEMBL1908397,O60674,"[impc, eva, intogen, chembl, eva_somatic, uniprot_variants, cancer_gene_census]",false,true,Kinase,false
CHEMBL121,20027,CHEMBL4399824,1,LITERATURE,Bioorg Med Chem Lett,3.1439379E7,10.1016/j.bmcl.2019.126623,100159,Q14973,Bile acid transporter,CHEMBL5287,Homo sapiens,5100.0,nM,=,5.29,false,CHEMBL121,Q14973,"[impc, orphanet, chembl]",false,true,Transporter,false
CHEMBL672,28331,CHEMBL1909212,15,DRUGMATRIX,,,,93,P22303,Acetylcholinesterase,CHEMBL220,Homo sapiens,15551.0,nM,=,4.81,false,CHEMBL672,P22303,"[impc, ot_genetics_portal, chembl]",false,true,Enzyme,false
CHEMBL1236962,699312,CHEMBL5210395,65,LIT_EUBOPEN_CGL,,,10.6019/CHEMBL5210307,12576,P42338,PI3-kinase p110-beta subunit,CHEMBL3145,Homo sapiens,0.13,nM,=,9.89,false,CHEMBL1236962,P42338,"[impc, intogen, chembl, cancer_gene_census]",false,true,Kinase,true
CHEMBL477772,489525,CHEMBL1908621,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,100990,Q13546,Receptor-interacting serine/threonine-protein kinase 1,CHEMBL5464,Homo sapiens,260.0,nM,=,6.58,false,CHEMBL477772,Q13546,"[impc, eva, intogen, chembl]",false,true,Kinase,false
CHEMBL535,13048,CHEMBL1244529,1,LITERATURE,Blood,1.9654408E7,10.1182/blood-2009-05-222034,101282,O15146,"Muscle, skeletal receptor tyrosine protein kinase",CHEMBL5684,Homo sapiens,490.0,nM,=,6.31,false,CHEMBL535,O15146,[ot_genetics_portal],false,false,Kinase,false
CHEMBL513909,490644,CHEMBL1908799,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,100415,Q9BZL6,Serine/threonine-protein kinase D2,CHEMBL4900,Homo sapiens,510.0,nM,=,6.29,false,CHEMBL513909,Q9BZL6,"[impc, intogen, ot_genetics_portal]",false,false,Kinase,false
CHEMBL1908394,1248755,CHEMBL1908723,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,12276,Q13233,Mitogen-activated protein kinase kinase kinase 1,CHEMBL3956,Homo sapiens,1500.0,nM,=,5.82,false,CHEMBL1908394,Q13233,[cancer_gene_census],false,false,Kinase,false
CHEMBL584,17224,CHEMBL3430434,1,LITERATURE,J Pharmacol Toxicol Methods,2.5087753E7,10.1016/j.vascn.2014.07.002,11480,Q14524,Sodium channel protein type V alpha subunit,CHEMBL1980,Homo sapiens,79432.82,nM,=,4.1,false,CHEMBL584,Q14524,"[impc, ot_genetics_portal, chembl]",false,true,IC,false
CHEMBL297453,67987,CHEMBL4266645,1,LITERATURE,J Med Chem,2.9985601E7,10.1021/acs.jmedchem.8b00185,11105,Q8IW41,MAP kinase-activated protein kinase 5,CHEMBL3094,Homo sapiens,1000.0,nM,=,6.0,false,CHEMBL297453,Q8IW41,"[impc, ot_genetics_portal]",false,false,Kinase,false
CHEMBL1789941,1153572,CHEMBL1908796,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,103140,Q9UL54,Serine/threonine-protein kinase TAO2,CHEMBL1075195,Homo sapiens,310.0,nM,=,6.51,false,CHEMBL1789941,Q9UL54,[eva_somatic],false,false,Kinase,false
CHEMBL1721885,1102616,CHEMBL1051338,1,LITERATURE,Nat Biotechnol,1.8183025E7,10.1038/nbt1358,30006,O94804,Serine/threonine-protein kinase 10,CHEMBL3981,Homo sapiens,230.0,nM,=,6.64,false,CHEMBL1721885,O94804,"[uniprot_literature, ot_genetics_portal, uniprot_variants]",false,false,Kinase,false
CHEMBL1789941,1153572,CHEMBL1908543,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,11720,P48729,Casein kinase I alpha,CHEMBL2793,Homo sapiens,1800.0,nM,=,5.75,false,CHEMBL1789941,P48729,[ot_genetics_portal],false,false,Kinase,false
CHEMBL384304,361203,CHEMBL1908502,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,11843,Q15349,Ribosomal protein S6 kinase alpha 2,CHEMBL3906,Homo sapiens,390.0,nM,=,6.41,false,CHEMBL384304,Q15349,"[ot_genetics_portal, chembl]",false,true,Kinase,false
CHEMBL1513,421066,CHEMBL4028924,1,LITERATURE,Toxicol Sci,2.3956101E7,10.1093/toxsci/kft176,104069,O15439,Multidrug resistance-associated protein 4,CHEMBL1743128,Homo sapiens,83200.0,nM,=,4.08,false,CHEMBL1513,O15439,"[impc, intogen]",false,false,Transporter,false
CHEMBL502835,522730,CHEMBL1908792,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,101504,Q9H0K1,Serine/threonine-protein kinase SIK2,CHEMBL5699,Homo sapiens,280.0,nM,=,6.55,false,CHEMBL502835,Q9H0K1,[impc],false,false,Kinase,false
CHEMBL572878,436277,CHEMBL1908658,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,13004,P36897,TGF-beta receptor type I,CHEMBL4439,Homo sapiens,8400.0,nM,=,5.08,false,CHEMBL572878,P36897,"[intogen, gene_burden, chembl]",false,true,Kinase,false
CHEMBL597,20131,CHEMBL644764,1,LITERATURE,J Med Chem,7658428.0,10.1021/jm00018a001,216,P18089,Alpha-2b adrenergic receptor,CHEMBL1942,Homo sapiens,7.6,nM,=,8.12,false,CHEMBL597,P18089,"[impc, chembl]",false,true,GPCR,true
CHEMBL597,20131,CHEMBL642906,1,LITERATURE,J Med Chem,6124636.0,10.1021/jm00348a013,104787,P18089,Adrenergic receptor alpha,CHEMBL2095203,Homo sapiens,3.715,nM,=,8.43,true,CHEMBL597,P18089,"[impc, chembl]",false,true,GPCR,true
CHEMBL134,27609,CHEMBL4009597,1,LITERATURE,J Med Chem,2.8230985E7,10.1021/acs.jmedchem.6b01317,101283,O15245,Solute carrier family 22 member 1,CHEMBL5685,Homo sapiens,18980.0,nM,=,4.72,false,CHEMBL134,O15245,[ot_genetics_portal],false,false,Transporter,false
CHEMBL4298138,2336109,CHEMBL5035303,1,LITERATURE,J Med Chem,3.4253025E7,10.1021/acs.jmedchem.1c00712,101019,P08922,Proto-oncogene tyrosine-protein kinase ROS,CHEMBL5568,Homo sapiens,0.07,nM,=,10.15,false,CHEMBL4298138,P08922,"[intogen, ot_genetics_portal, chembl, eva_somatic, cancer_gene_census]",false,true,Kinase,true
CHEMBL629,27072,CHEMBL3396020,1,LITERATURE,J Med Chem,2.5454499E7,10.1021/jm501307e,11902,P04629,Nerve growth factor receptor Trk-A,CHEMBL2815,Homo sapiens,60000.0,nM,=,4.22,false,CHEMBL629,P04629,"[uniprot_literature, impc, eva, orphanet, gene2phenotype, clingen, chembl, uniprot_variants, cancer_gene_census]",false,true,Kinase,false
CHEMBL428690,14366,CHEMBL4370687,1,LITERATURE,Bioorg Med Chem,3.0733087E7,10.1016/j.bmc.2019.01.027,107895,P24941,CDK2/Cyclin A2,CHEMBL3038469,Homo sapiens,100.0,nM,=,7.0,false,CHEMBL428690,P24941,"[impc, chembl]",false,true,Kinase,false
CHEMBL428690,14366,CHEMBL5131645,1,LITERATURE,J Med Chem,3.3539089E7,10.1021/acs.jmedchem.0c01467,11678,P24941,Cyclin-dependent kinase 2,CHEMBL301,Homo sapiens,10.0,nM,=,8.0,true,CHEMBL428690,P24941,"[impc, chembl]",false,true,Kinase,true
CHEMBL428690,14366,CHEMBL658025,1,LITERATURE,J Med Chem,1.1063609E7,10.1021/jm000231g,104710,P24941,Cyclin-dependent kinase 2/cyclin A,CHEMBL2094128,Homo sapiens,70.0,nM,=,7.16,false,CHEMBL428690,P24941,"[impc, chembl]",false,true,Kinase,false
CHEMBL1503,419601,CHEMBL755181,1,LITERATURE,J Med Chem,1.2477351E7,10.1021/jm020941h,11398,P08183,P-glycoprotein 1,CHEMBL4302,Homo sapiens,89000.0,nM,=,4.05,false,CHEMBL1503,P08183,"[impc, chembl]",false,true,Transporter,false
CHEMBL603469,597145,CHEMBL1908686,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,8,P00519,Tyrosine-protein kinase ABL,CHEMBL1862,Homo sapiens,160.0,nM,=,6.8,false,CHEMBL603469,P00519,"[eva, chembl, eva_somatic, cancer_gene_census]",false,true,Kinase,false
CHEMBL1287853,714243,CHEMBL1908442,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,11637,Q16512,Protein kinase N1,CHEMBL3384,Homo sapiens,1100.0,nM,=,5.96,false,CHEMBL1287853,Q16512,"[impc, ot_genetics_portal]",false,false,Kinase,false
CHEMBL3286830,1757351,CHEMBL5213165,65,LIT_EUBOPEN_CGL,,,10.6019/CHEMBL5212743,101484,P29376,Leukocyte tyrosine kinase receptor,CHEMBL5627,Homo sapiens,2.7,nM,=,8.57,false,CHEMBL3286830,P29376,[impc],false,false,Kinase,true
CHEMBL1651956,1064694,CHEMBL3389575,1,LITERATURE,J Med Chem,2.5310383E7,10.1021/jm500862r,102394,O95342,Bile salt export pump,CHEMBL6020,Homo sapiens,110.0,nM,=,6.96,false,CHEMBL1651956,O95342,"[uniprot_literature, impc, eva, orphanet, ot_genetics_portal, gene2phenotype, uniprot_variants]",false,false,Transporter,true
CHEMBL1721885,1102616,CHEMBL1061178,1,LITERATURE,Nat Biotechnol,1.8183025E7,10.1038/nbt1358,30024,Q13043,Serine/threonine-protein kinase MST1,CHEMBL4598,Homo sapiens,130.0,nM,=,6.89,false,CHEMBL1721885,Q13043,[impc],false,false,Kinase,false
CHEMBL502,9372,CHEMBL3380296,1,LITERATURE,Bioorg Med Chem Lett,2.5499431E7,10.1016/j.bmcl.2014.11.046,11398,P08183,P-glycoprotein 1,CHEMBL4302,Homo sapiens,34850.0,nM,=,4.46,false,CHEMBL502,P08183,"[impc, eva, ot_genetics_portal, chembl]",false,true,Transporter,false
CHEMBL2364611,1540483,CHEMBL4188411,1,LITERATURE,Bioorg Med Chem,2.9422332E7,10.1016/j.bmc.2018.01.014,13004,P36897,TGF-beta receptor type I,CHEMBL4439,Homo sapiens,4.1,nM,=,8.39,true,CHEMBL2364611,P36897,"[intogen, gene_burden, chembl]",false,true,Kinase,true
CHEMBL502835,522730,CHEMBL1908710,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,10140,P06239,Tyrosine-protein kinase LCK,CHEMBL258,Homo sapiens,6.2,nM,=,8.21,false,CHEMBL502835,P06239,"[impc, chembl, cancer_gene_census]",false,true,Kinase,true
CHEMBL3260567,1745517,CHEMBL3270796,1,LITERATURE,J Med Chem,2.4786585E7,10.1021/jm500115w,10980,P35968,Vascular endothelial growth factor receptor 2,CHEMBL279,Homo sapiens,97.0,nM,=,7.01,false,CHEMBL3260567,P35968,"[uniprot_literature, intogen, ot_genetics_portal, chembl, uniprot_variants, eva_somatic, cancer_gene_census]",false,true,Kinase,false
CHEMBL1789941,1153572,CHEMBL1908680,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,8,P00519,Tyrosine-protein kinase ABL,CHEMBL1862,Homo sapiens,1100.0,nM,=,5.96,false,CHEMBL1789941,P00519,"[impc, eva, intogen, chembl, eva_somatic, cancer_gene_census]",false,true,Kinase,false
CHEMBL2104700,1376970,CHEMBL4416273,1,LITERATURE,J Med Chem,3.1580666E7,10.1021/acs.jmedchem.9b00864,72,P14416,Dopamine D2 receptor,CHEMBL217,Homo sapiens,0.7244,nM,=,9.14,false,CHEMBL2104700,P14416,"[ot_genetics_portal, chembl]",false,true,GPCR,true
CHEMBL490,6643,CHEMBL5121923,1,LITERATURE,J Nat Prod,3.5245067E7,10.1021/acs.jnatprod.1c00879,10553,P22001,Voltage-gated potassium channel subunit Kv1.3,CHEMBL4633,Homo sapiens,31900.0,nM,=,4.5,false,CHEMBL490,P22001,[ot_genetics_portal],false,false,IC,false
CHEMBL1983268,1304559,CHEMBL3807418,1,LITERATURE,J Med Chem,2.7003761E7,10.1021/acs.jmedchem.6b00064,35,P06213,Insulin receptor,CHEMBL1981,Homo sapiens,209.0,nM,=,6.68,false,CHEMBL1983268,P06213,"[impc, chembl]",false,true,Kinase,false
CHEMBL502835,522730,CHEMBL1908460,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,101434,P57078,Receptor-interacting serine/threonine-protein kinase 4,CHEMBL6083,Homo sapiens,440.0,nM,=,6.36,false,CHEMBL502835,P57078,[ot_genetics_portal],false,false,Kinase,false
CHEMBL576982,573133,CHEMBL1908462,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,101034,Q16288,NT-3 growth factor receptor,CHEMBL5608,Homo sapiens,550.0,nM,=,6.26,false,CHEMBL576982,Q16288,"[impc, intogen, chembl, cancer_gene_census]",false,true,Kinase,false
CHEMBL3936761,2146132,CHEMBL4687297,1,LITERATURE,J Med Chem,3.2463237E7,10.1021/acs.jmedchem.0c00262,109099,Q9HCN6,Platelet glycoprotein VI (GPVI),CHEMBL3308912,Homo sapiens,510.0,nM,=,6.29,false,CHEMBL3936761,Q9HCN6,[impc],false,false,None,true
CHEMBL71,6216,CHEMBL749668,1,LITERATURE,J Med Chem,1433216.0,10.1021/jm00100a019,104706,Q05586,Glutamate [NMDA] receptor,CHEMBL2094124,Homo sapiens,600.0,nM,=,6.22,false,CHEMBL71,Q05586,"[uniprot_literature, impc, eva, orphanet, gene2phenotype, chembl, uniprot_variants]",false,true,IC,true
CHEMBL786,47340,CHEMBL4360014,1,LITERATURE,J Med Chem,3.1099568E7,10.1021/acs.jmedchem.9b00171,19,P03372,Estrogen receptor alpha,CHEMBL206,Homo sapiens,1700.0,nM,=,5.77,true,CHEMBL786,P03372,"[impc, intogen, ot_genetics_portal, chembl, eva_somatic, cancer_gene_census]",false,true,NR,false
CHEMBL1265,244450,CHEMBL3423809,1,LITERATURE,J Med Chem,2.5790278E7,10.1021/jm501873p,102688,P23415,Glycine receptor subunit alpha-1,CHEMBL5845,Homo sapiens,1300.0,nM,=,5.89,false,CHEMBL1265,P23415,[impc],false,false,IC,true
CHEMBL2178573,1439369,CHEMBL2184881,1,LITERATURE,J Med Chem,2.2931505E7,10.1021/jm300682j,11575,P41597,C-C chemokine receptor type 2,CHEMBL4015,Homo sapiens,5.0,nM,=,8.3,true,CHEMBL2178573,P41597,"[impc, chembl]",false,true,GPCR,true
CHEMBL657,27629,CHEMBL1912709,1,LITERATURE,Bioorg Med Chem Lett,2.1944853E7,10.1016/j.bmcl.2011.09.001,11290,Q9H3N8,Histamine H4 receptor,CHEMBL3759,Homo sapiens,42657.95,nM,=,4.37,false,CHEMBL657,Q9H3N8,"[impc, ot_genetics_portal, chembl]",false,true,GPCR,false
CHEMBL408,666,CHEMBL4733556,1,LITERATURE,Eur J Med Chem,3.3069434E7,10.1016/j.ejmech.2020.112902,120188,Q08050,Forkhead box protein M1,CHEMBL4739852,Homo sapiens,51.97,nM,=,7.28,false,CHEMBL408,Q08050,[impc],false,false,TF,true
CHEMBL288441,62111,CHEMBL1908679,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,8,P00519,Tyrosine-protein kinase ABL,CHEMBL1862,Homo sapiens,0.029,nM,=,10.54,true,CHEMBL288441,P00519,"[impc, eva, intogen, chembl, eva_somatic, cancer_gene_census]",false,true,Kinase,true
CHEMBL831,59519,CHEMBL620800,1,LITERATURE,J Med Chem,1.2825922E7,10.1021/jm030030n,10627,P50406,Serotonin 6 (5-HT6) receptor,CHEMBL3371,Homo sapiens,15.0,nM,=,7.82,false,CHEMBL831,P50406,"[ot_genetics_portal, chembl]",false,true,GPCR,true
CHEMBL723,36662,CHEMBL1909141,15,DRUGMATRIX,,,,130,P35462,Dopamine D3 receptor,CHEMBL234,Homo sapiens,196.0,nM,=,6.71,false,CHEMBL723,P35462,"[impc, ot_genetics_portal, chembl]",false,true,GPCR,true
CHEMBL428647,8062,CHEMBL2396369,1,LITERATURE,Bioorg Med Chem,2.3332369E7,10.1016/j.bmc.2012.12.010,11398,P08183,P-glycoprotein 1,CHEMBL4302,Homo sapiens,2596.0,nM,=,5.59,false,CHEMBL428647,P08183,"[impc, eva, ot_genetics_portal, chembl]",false,true,Transporter,false
CHEMBL1721885,1102616,CHEMBL1908712,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,10811,Q13464,Rho-associated protein kinase 1,CHEMBL3231,Homo sapiens,1200.0,nM,=,5.92,false,CHEMBL1721885,Q13464,"[impc, chembl, eva_somatic]",false,true,Kinase,false
CHEMBL1946170,1277553,CHEMBL5128718,1,LITERATURE,Eur J Med Chem,3.5483322E7,10.1016/j.ejmech.2022.114346,100974,Q9UNQ0,ATP-binding cassette sub-family G member 2,CHEMBL5393,Homo sapiens,3000.0,nM,=,5.52,false,CHEMBL1946170,Q9UNQ0,"[impc, ot_genetics_portal]",false,false,Transporter,false
CHEMBL157101,255904,CHEMBL860942,1,LITERATURE,J Med Chem,1.6570918E7,10.1021/jm060055x,65,P11511,Cytochrome P450 19A1,CHEMBL1978,Homo sapiens,40.0,nM,=,7.4,false,CHEMBL157101,P11511,"[impc, ot_genetics_portal, chembl]",false,true,Enzyme,true
CHEMBL237500,399873,CHEMBL3536925,1,LITERATURE,Drug Metab Dispos,2.3073734E7,10.1124/dmd.112.048470,109671,P09086,"POU domain, class 2, transcription factor 2",CHEMBL3509582,Homo sapiens,80000.0,nM,=,4.1,false,CHEMBL237500,P09086,[impc],false,false,TF,false
CHEMBL76,6579,CHEMBL4303775,52,SARS_COV_2,Nature,3.2353859E7,10.1038/s41586-020-2286-9,219,P20309,Muscarinic acetylcholine receptor M3,CHEMBL245,Homo sapiens,3311.31,nM,=,5.48,false,CHEMBL76,P20309,"[impc, ot_genetics_portal, chembl]",false,true,GPCR,false
CHEMBL1287853,714243,CHEMBL1908644,1,LITERATURE,Nat Biotechnol,2.2037378E7,10.1038/nbt.1990,100126,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,Homo sapiens,9300.0,nM,=,5.03,false,CHEMBL1287853,P15056,"[uniprot_literature, eva, intogen, chembl, eva_somatic, uniprot_variants, cancer_gene_census]",false,true,Kinase,false
CHEMBL499,8531,CHEMBL1909091,15,DRUGMATRIX,,,,50,P08588,Beta-1 adrenergic receptor,CHEMBL213,Homo sapiens,1.503,nM,=,8.82,true,CHEMBL499,P08588,"[ot_genetics_portal, chembl]",false,true,GPCR,true
CHEMBL608533,608601,CHEMBL1062843,1,LITERATURE,Nat Biotechnol,1.8183025E7,10.1038/nbt1358,101465,O95835,Serine/threonine-protein kinase LATS1,CHEMBL6167,Homo sapiens,1100.0,nM,=,5.96,false,CHEMBL608533,O95835,"[impc, intogen, ot_genetics_portal, eva_somatic, cancer_gene_census]",false,false,Kinase,false
CHEMBL1508,421007,CHEMBL1110024,1,LITERATURE,Bioorg Med Chem Lett,2.0347298E7,10.1016/j.bmcl.2010.02.105,121,P31645,Serotonin transporter,CHEMBL228,Homo sapiens,1.0,nM,=,9.0,true,CHEMBL1508,P31645,"[impc, eva, chemicalProbes, chembl]",true,true,Transporter,true
CHEMBL2103824,1376094,CHEMBL4610174,1,LITERATURE,Eur J Med Chem,3.0769179E7,10.1016/j.ejmech.2019.01.043,102767,Q96S37,Solute carrier family 22 member 12,CHEMBL6120,Homo sapiens,12000.0,nM,=,4.92,true,CHEMBL2103824,Q96S37,"[ot_genetics_portal, gene_burden, chembl]",false,true,Transporter,false
CHEMBL941,88797,CHEMBL1051282,1,LITERATURE,Nat Biotechnol,1.8183025E7,10.1038/nbt1358,100126,P15056,Serine/threonine-protein kinase B-raf,CHEMBL5145,Homo sapiens,3300.0,nM,=,5.48,false,CHEMBL941,P15056,"[uniprot_literature, eva, intogen, chembl, eva_somatic, uniprot_variants, cancer_gene_census]",false,true,Kinase,false
CHEMBL603,21523,CHEMBL3772302,1,LITERATURE,Medchemcomm,,10.1039/C5MD00278H,101277,O14684,Prostaglandin E synthase,CHEMBL5658,Homo sapiens,18100.0,nM,=,4.74,false,CHEMBL603,O14684,[ot_genetics_portal],false,false,Enzyme,false
CHEMBL104,13494,CHEMBL1909213,15,DRUGMATRIX,,,,114,P30542,Adenosine A1 receptor,CHEMBL226,Homo sapiens,7830.0,nM,=,5.11,false,CHEMBL104,P30542,"[impc, chembl]",false,true,GPCR,false
CHEMBL19019,21459,CHEMBL751843,1,LITERATURE,Bioorg Med Chem Lett,1.505062E7,10.1016/j.bmcl.2004.01.004,10635,P36544,Neuronal acetylcholine receptor protein alpha-7 subunit,CHEMBL2492,Homo sapiens,25000.0,nM,=,4.6,false,CHEMBL19019,P36544,"[impc, chembl]",false,true,IC,true
CHEMBL574737,568337,CHEMBL1228398,1,LITERATURE,Bioorg Med Chem Lett,2.067363E7,10.1016/j.bmcl.2010.07.015,10531,O96017,Serine/threonine-protein kinase Chk2,CHEMBL2527,Homo sapiens,10.0,nM,=,8.0,false,CHEMBL574737,O96017,"[uniprot_literature, eva, intogen, ot_genetics_portal, gene_burden, clingen, chembl, uniprot_variants, eva_somatic, cancer_gene_census]",false,true,Kinase,true
CHEMBL402548,436278,CHEMBL1217379,1,LITERATURE,J Med Chem,2.0604564E7,10.1021/jm901808w,8,P00519,Tyrosine-protein kinase ABL,CHEMBL1862,Homo sapiens,5.0,nM,=,8.3,false,CHEMBL402548,P00519,"[eva, chembl, eva_somatic, cancer_gene_census]",false,true,Kinase,true
