target_chembl_id,chembl_id,molregno,assay_chembl_id,src_id,src_short_name,journal,pubmed_id,doi,tid,accession,pref_name,organism,standard_value,standard_units,standard_relation,pchembl_value,isHighQualityProbe,isTherapeuticTarget,concatenated_sources
CHEMBL2563,"CHEMBL1801250,CHEMBL3622533,CHEMBL1213457,CHEMBL51085,CHEMBL487253,CHEMBL483254,CHEMBL1213492,CHEMBL609583,CHEMBL598797,CHEMBL1851943,CHEMBL99,CHEMBL2105763,CHEMBL2364628,CHEMBL408513,CHEMBL27759,CHEMBL2103863,CHEMBL343448,CHEMBL98","1162323,1378033,11501,75507,11305,435188,499179,453911,1966216,1376133,246935,685336,603809,685301,36237,1540500,592384,1192622","CHEMBL1804722,CHEMBL1068532,CHEMBL1267841,CHEMBL4323649,CHEMBL2424304,CHEMBL2423473,CHEMBL4339271,CHEMBL1119898,CHEMBL4771389,CHEMBL3598917,CHEMBL4771395,CHEMBL1065585,CHEMBL1216986,CHEMBL5113667,CHEMBL1832524",1,LITERATURE,"Nat Chem Biol,Bioorg Med Chem,Bioorg Med Chem Lett,J Med Chem,Eur J Med Chem","2.163443E7,2.3627282E7,1.9906529E7,2.0143778E7,2.013999E7,3.3143937E7,3.2608981E7,2.1080647E7,2.0451378E7,3.1638805E7,3.0418766E7,2.563712E7,2.3865683E7,1.9966789E7","10.1016/j.bmcl.2010.04.041,10.1021/jm901453q,10.1021/acs.jmedchem.9b01152,10.1021/jm101177s,10.1021/acs.jmedchem.8b00189,10.1021/jm4008449,10.1021/acs.jmedchem.0c00830,10.1021/jm2003552,10.1038/nchembio.275,10.1016/j.ejmech.2020.112844,10.1016/j.bmc.2014.12.066,10.1021/jm4001659,10.1016/j.bmcl.2009.10.118,10.1038/nchembio.313",12283,Q9UQL6,Histone deacetylase 5,Homo sapiens,"5000.0,2.1,21.0,6.0,10.0,532.0,33.0,550.0,200.0,7.1,180.0,1400.0,48.0,0.7,406.0,25.0,11.4,3400.0",nM,=,"7.32,7.48,5.85,6.39,6.7,5.47,7.68,6.26,8.0,9.15,8.68,7.6,6.27,8.15,5.3,7.94,6.75,8.22",false,"false,true","ot_genetics_portal,ot_genetics_portal,chembl,chemicalProbes,chembl"
CHEMBL258,"CHEMBL601719,CHEMBL2105712,CHEMBL213100,CHEMBL24828,CHEMBL603469,CHEMBL214530,CHEMBL1287853,CHEMBL1200748,CHEMBL539,CHEMBL3936761,CHEMBL213831,CHEMBL1336,CHEMBL1834657,CHEMBL212181,CHEMBL427233,CHEMBL31965,CHEMBL558752,CHEMBL608533,CHEMBL564829,CHEMBL288441,CHEMBL2029988,CHEMBL119385,CHEMBL1908397,CHEMBL180022,CHEMBL607707,CHEMBL598797,CHEMBL255863,CHEMBL576982,CHEMBL1873475,CHEMBL926,CHEMBL1421,CHEMBL1009,CHEMBL259084,CHEMBL434369,CHEMBL939,CHEMBL522892,CHEMBL572878,CHEMBL1386,CHEMBL4297507,CHEMBL2403108,CHEMBL213745,CHEMBL377300,CHEMBL1908391,CHEMBL386661,CHEMBL215969,CHEMBL1980297,CHEMBL91829,CHEMBL215813,CHEMBL2110732,CHEMBL1171837,CHEMBL1614725,CHEMBL477772,CHEMBL553,CHEMBL402548,CHEMBL572881,CHEMBL535,CHEMBL221959,CHEMBL1721885,CHEMBL941,CHEMBL211852,CHEMBL217092,CHEMBL1173655,CHEMBL1614710,CHEMBL212953,CHEMBL1289926,CHEMBL385055,CHEMBL482967,CHEMBL197603,CHEMBL502835,CHEMBL83,CHEMBL1230609,CHEMBL460702,CHEMBL124660,CHEMBL103667,CHEMBL491473,CHEMBL1200558,CHEMBL483158","33576,358136,357882,2335478,299120,88232,436278,358517,1037721,455596,357857,522730,1342038,2146132,559790,494834,358455,674509,1377982,428508,1214046,716337,88797,1178704,1037736,205165,343041,367860,489525,692959,354947,456867,520053,1570706,368691,358245,573133,41764,167995,520120,328069,674699,334313,650126,436277,276734,568338,426660,568340,714243,603809,358460,6968,604615,144959,1248758,649637,354862,62111,1248752,1102616,1383172,356576,361469,193962,13048,358073,1301588,112655,361444,14785,597145,602271,357786,13342,84505,608601","CHEMBL1909206,CHEMBL1924892,CHEMBL2186460,CHEMBL3854927,CHEMBL911841,CHEMBL2406331,CHEMBL5213086,CHEMBL1065596,CHEMBL1058602,CHEMBL823225,CHEMBL4721776,CHEMBL908547,CHEMBL863865,CHEMBL913225,CHEMBL2024901,CHEMBL1051337,CHEMBL860915,CHEMBL5214838,CHEMBL973095,CHEMBL1908710,CHEMBL5212881,CHEMBL1913941,CHEMBL2033419,CHEMBL868650,CHEMBL946292,CHEMBL870977,CHEMBL1120010,CHEMBL1837852,CHEMBL4414923,CHEMBL993743,CHEMBL4320884,CHEMBL4630007","15,1,65","DRUGMATRIX,LIT_EUBOPEN_CGL,LITERATURE","ACS Med Chem Lett,Bioorg Med Chem Lett,J Med Chem,Proc Natl Acad Sci U S A,Nat Biotechnol,Eur J Med Chem","1.8077425E7,2.0143778E7,1.6970394E7,1.0072676E7,2.1936542E7,2.2037378E7,1.6997556E7,1.6757169E7,3.2511913E7,1.9603809E7,2.179496E7,2.2465635E7,2.7491023E7,2.3098265E7,2.2003817E7,2.3742252E7,1.8183025E7,2.0462263E7,2.2168626E7,1.9320489E7,1.8942827E7,1.5711537E7,2.993798E7,1.6216497E7,3.1381333E7,3.0807144E7,1.7125279E7,1.688431E7","10.1021/jm2009925,10.6019/CHEMBL5212743,10.1016/j.bmcl.2006.08.132,10.1021/jm9006559,10.1016/j.bmcl.2012.03.035,10.1016/j.ejmech.2011.07.001,10.1021/jm400402q,10.1021/jm2008634,10.1016/j.bmcl.2005.09.039,10.1021/jm980663f,10.1021/jm2006222,10.1021/jm801050k,10.1038/nbt1358,10.1021/jm901913s,10.1021/acs.jmedchem.0c00450,10.1021/jm060897w,10.1038/nbt.1990,10.1038/nbt1068,10.1021/jm901453q,10.1021/acs.jmedchem.6b00883,10.1021/jm8012129,10.1073/pnas.0707498104,10.1016/j.bmcl.2006.05.072,10.1021/jm060435i,10.1021/acs.jmedchem.9b00687,10.1021/jm0605482,10.1021/acsmedchemlett.8b00081,10.1021/acs.jmedchem.8b01925,10.1021/jm301085w",10140,P06239,Tyrosine-protein kinase LCK,Homo sapiens,"22.0,6.0,590.0,1100.0,2400.0,320.0,0.3,2800.0,1300.0,209.0,280.0,8033.0,250.0,0.4,2.0,0.01,0.59,120.0,0.5,155.0,2500.0,30.0,17.0,430.0,340.0,94.0,187.0,44.0,67.0,2.85,630.0,0.07,10.0,61.0,3.0,6795.0,0.28,640.0,1200.0,3729.0,5910.0,0.6,560.0,5519.0,1923.0,0.2,570.0,7200.0,1800.0,2300.0,60.0,31.0,6.2,360.0,2700.0,5800.0,2721.0,4.0,47.0,8.9,80.0,39.81,72.0",nM,=,"8.7,7.52,7.51,6.6,7.21,7.1,5.64,6.37,5.26,5.92,5.55,6.81,6.5,10.15,7.14,6.47,5.09,6.44,6.92,6.55,8.0,5.57,7.66,9.52,5.96,8.4,7.4,5.89,8.05,8.21,5.72,7.77,11.0,6.25,5.75,7.36,6.73,6.24,6.23,8.52,9.4,5.62,7.22,5.17,9.3,8.22,9.22,5.24,7.33,5.6,9.23,7.03,6.68,8.54,5.43,9.7,6.2,7.17,6.19,5.23,5.14,9.55","false,true","false,true","impc,chembl,cancer_gene_census,impc,ot_genetics_portal,chembl,cancer_gene_census,impc,ot_genetics_portal,chembl,chembl,cancer_gene_census,chemicalProbes,chembl,impc,eva,orphanet,ot_genetics_portal,clingen,chembl,uniprot_variants,cancer_gene_census"
CHEMBL2599,"CHEMBL572878,CHEMBL601719,CHEMBL458973,CHEMBL3979920,CHEMBL2403108,CHEMBL3989516,CHEMBL603469,CHEMBL1287853,CHEMBL1922094,CHEMBL3986824,CHEMBL513909,CHEMBL477772,CHEMBL2177736,CHEMBL2177737,CHEMBL471901,CHEMBL485204,CHEMBL558752,CHEMBL608533,CHEMBL3685796,CHEMBL288441,CHEMBL941,CHEMBL1908397,CHEMBL180022,CHEMBL607707,CHEMBL2103830,CHEMBL2170582,CHEMBL459146,CHEMBL1421,CHEMBL3265032,CHEMBL1230609,CHEMBL101797,CHEMBL3989870","514769,1430067,514901,2189291,299120,436277,714243,568340,604615,1248758,62111,1376100,459723,1438524,2018952,1438525,361469,88797,2197741,2196195,1750027,514902,2197387,489525,692959,490644,1265685,168043,597145,602271,1570706,608601","CHEMBL1244341,CHEMBL4352771,CHEMBL4181932,CHEMBL2189057,CHEMBL4605675,CHEMBL4605676,CHEMBL939212,CHEMBL1244992,CHEMBL992587,CHEMBL3869726,CHEMBL1061186,CHEMBL2173408,CHEMBL860905,CHEMBL2350855,CHEMBL5210419,CHEMBL1908604,CHEMBL2406323,CHEMBL1925486,CHEMBL4629885","1,65","LIT_EUBOPEN_CGL,LITERATURE","ACS Med Chem Lett,Bioorg Med Chem,Blood,Bioorg Med Chem Lett,J Med Chem,Proc Natl Acad Sci U S A,Leukemia,Nat Biotechnol","3.1074988E7,2.3350847E7,1.8077363E7,2.1981714E7,1.9654408E7,3.2292557E7,2.3742252E7,1.8183025E7,2.2037378E7,2.7839918E7,3.2433887E7,1.5711537E7,2.3151054E7,1.8823784E7,2.2257213E7,1.9039322E7,2.9132752E7","10.1038/nbt.1990,10.1038/nbt1068,10.1021/jm301367c,10.1016/j.bmcl.2016.10.087,10.1021/jm400402q,10.1021/acsmedchemlett.9b00621,10.1016/j.bmcl.2017.11.002,10.1021/acs.jmedchem.9b01803,10.6019/CHEMBL5210307,10.1021/jm201271b,10.1021/jm2009327,10.1016/j.bmc.2008.09.015,10.1021/acs.jmedchem.9b00426,10.1182/blood-2009-05-222034,10.1021/jm301720p,10.1038/nbt1358,10.1038/leu.2008.334,10.1073/pnas.0708800104",10906,P43405,Tyrosine-protein kinase SYK,Homo sapiens,"2.0,134.0,5000.0,1.0,1800.0,670.0,3050.0,6.0,1.8,2500.0,190.0,30.0,17.0,1200.0,4700.0,6.2,2700.0,9.5,5100.0,2900.0,52.0,88.0,280.0,14.0,4400.0,7.0",nM,=,"8.7,7.52,8.21,7.77,5.6,5.29,5.75,5.54,7.28,6.72,8.02,7.85,9.0,8.74,6.55,6.17,5.57,5.33,5.36,6.87,5.52,8.15,5.92,5.3,7.06,8.22","false,true","false,true","impc,chembl,cancer_gene_census,impc,ot_genetics_portal,chembl,cancer_gene_census,impc,chemicalProbes,chembl,cancer_gene_census,chembl,cancer_gene_census,impc,eva,ot_genetics_portal,chembl,cancer_gene_census,chemicalProbes,chembl"
CHEMBL2608,"CHEMBL1029,CHEMBL476960,CHEMBL1561,CHEMBL1566,CHEMBL1603014,CHEMBL307429","448986,1026898,122901,490151,445681,123534","CHEMBL993567,CHEMBL1040324,CHEMBL2183408,CHEMBL993579,CHEMBL5041858",1,LITERATURE,"Bioorg Med Chem,Bioorg Med Chem Lett,J Med Chem","3.5072486E7,1.9853441E7,1.8595718E7,2.2834902E7","10.1016/j.bmc.2008.06.026,10.1016/j.bmcl.2009.10.022,10.1021/acs.jmedchem.1c01673,10.1021/jm3005543",10977,P10253,Lysosomal alpha-glucosidase,Homo sapiens,"70.0,5000.0,100.0,59.0,350.0,750.0",nM,=,"7.23,6.12,6.46,7.16,5.3,7.0",false,"false,true","impc,chembl,chemicalProbes,uniprot_literature,impc,eva,orphanet,gene2phenotype,clingen,chembl,uniprot_variants,uniprot_literature,impc,eva,gene2phenotype,chembl,uniprot_variants"
CHEMBL261,"CHEMBL112,CHEMBL750,CHEMBL421,CHEMBL58323,CHEMBL902,CHEMBL77517,CHEMBL1055,CHEMBL35,CHEMBL325041,CHEMBL435,CHEMBL14060,CHEMBL26,CHEMBL328560,CHEMBL165,CHEMBL20,CHEMBL50,CHEMBL424,CHEMBL406,CHEMBL220491,CHEMBL116438,CHEMBL898,CHEMBL21,CHEMBL218490,CHEMBL23838,CHEMBL1615281,CHEMBL19,CHEMBL941,CHEMBL17,CHEMBL286738,CHEMBL19612,CHEMBL255863,CHEMBL926,CHEMBL1054,CHEMBL220492","1038292,366274,88739,1223,39857,1085,366278,1362,426660,1159,13456,2045,2046,77652,190171,16450,122043,3666,134333,88797,619,103658,187372,151273,1333,30435,78303,23634,1124,1125,366279,134100,84505,37095","CHEMBL1002983,CHEMBL1227473,CHEMBL991855,CHEMBL951055,CHEMBL1029729,CHEMBL1002069,CHEMBL5044098,CHEMBL1074265,CHEMBL1217094,CHEMBL4825836,CHEMBL4269584,CHEMBL5104288,CHEMBL976322,CHEMBL1046628,CHEMBL4187343,CHEMBL3395806,CHEMBL656564,CHEMBL3269991,CHEMBL1815987,CHEMBL876385,CHEMBL1053951,CHEMBL662723,CHEMBL3829723,CHEMBL1274988,CHEMBL3637534,CHEMBL1695107,CHEMBL3116666",1,LITERATURE,"ACS Med Chem Lett,Bioorg Med Chem,Bioorg Med Chem Lett,J Med Chem,Eur J Med Chem","1.8640037E7,1.9119014E7,2.6520662E7,2.175736E7,1.9338333E7,2.0590092E7,2.0674354E7,2.7469982E7,1.5084132E7,3.3121862E7,2.4746465E7,2.00281E7,1.5603956E7,1.8819808E7,3.4958217E7,3.0344913E7,2.1332115E7,2.0185318E7,2.0833546E7,2.9305297E7,1.952793E7,1.8307288E7,3.3721499E7,1.8579385E7,2.4513184E7,1.2617903E7,2.5533402E7","10.1016/j.bmcl.2010.07.038,10.1016/j.bmc.2008.12.023,10.1016/j.bmcl.2004.10.070,10.1016/j.bmc.2017.12.035,10.1021/acs.jmedchem.1c01906,10.1021/jm1013242,10.1016/j.bmcl.2010.08.110,10.1021/acsmedchemlett.8b00334,10.1016/j.bmcl.2015.10.021,10.1021/jm031079w,10.1016/j.bmc.2014.01.031,10.1021/jm901524f,10.1016/j.ejmech.2020.112923,10.1016/j.bmc.2011.06.038,10.1016/j.bmc.2008.06.013,10.1016/j.bmc.2016.07.035,10.1021/acs.jmedchem.0c01889,10.1016/j.bmc.2010.01.076,10.1016/j.bmcl.2008.06.105,10.1021/jm701426t,10.1021/jm9003126,10.1021/jm1003667,10.1016/j.bmc.2014.03.041,10.1016/j.bmc.2008.09.028,10.1016/j.bmcl.2009.06.002,10.1016/j.bmc.2014.12.009,10.1016/s0960-894x(03)00028-3",10193,P00915,Carbonic anhydrase I,Homo sapiens,"338.0,261.0,10100.0,5080.0,3.0,922.4,1200.0,0.7472,2210.0,348.0,2410.0,345.0,300.0,1400.0,25.0,14.0,1290.0,500.0,31.9,3040.0,362.0,3380.0,62.0,56.0,30.0,3450.0,328.0,29.3,1920.0,9900.0,2680.0,374.0,10000.0",nM,=,"9.13,7.52,5.72,7.21,6.48,7.85,8.52,5.62,5.52,6.52,7.5,5.92,7.25,5.46,5.66,6.58,5.85,5.29,7.53,6.43,6.04,5.47,6.47,6.44,6.3,5.0,5.57,6.46,7.6,5.89",false,true,"chembl,gene_burden,chembl"
CHEMBL262,"CHEMBL384304,CHEMBL329505,CHEMBL296468,CHEMBL2103840,CHEMBL603469,CHEMBL495039,CHEMBL91829,CHEMBL522590,CHEMBL494089,CHEMBL1336,CHEMBL4462530,CHEMBL522751,CHEMBL362558,CHEMBL3545157,CHEMBL445813,CHEMBL608533,CHEMBL102714,CHEMBL361196,CHEMBL412142,CHEMBL2177161,CHEMBL495727,CHEMBL182419,CHEMBL502835,CHEMBL3989870,CHEMBL428690,CHEMBL300138,CHEMBL98153,CHEMBL1230607,CHEMBL99037,CHEMBL483465,CHEMBL522892","499227,469313,161681,311715,1376110,276734,306722,361203,306490,522730,144959,511261,494834,71663,14366,1927006,169962,429350,1437943,499300,494066,2369539,2197741,161638,692957,83217,161604,597145,486050,498979,608601","CHEMBL3372070,CHEMBL963374,CHEMBL686322,CHEMBL686300,CHEMBL830848,CHEMBL4830410,CHEMBL5156508,CHEMBL4733696,CHEMBL4352766,CHEMBL1040547,CHEMBL684976,CHEMBL1244860,CHEMBL827786,CHEMBL1061074,CHEMBL1074426,CHEMBL4602766,CHEMBL1009899,CHEMBL2182637,CHEMBL1908553,CHEMBL4678913,CHEMBL4736841",1,LITERATURE,"Bioorg Med Chem,Blood,Bioorg Med Chem Lett,J Med Chem,Nat Biotechnol,Eur J Med Chem","3.0616053E7,3.4959172E7,3.4415148E7,1.9906467E7,3.3499592E7,1.9654408E7,2.2489897E7,3.3097303E7,1.2941331E7,1.8183025E7,2.2037378E7,3.3306391E7,1.5267232E7,1.4695817E7,2.0153204E7,1.5225695E7,1.9143567E7,1.9338355E7,2.4951331E7,3.1074988E7","10.1021/acs.jmedchem.1c00271,10.1038/nbt.1990,10.1021/jm801317h,10.1016/j.bmcl.2004.05.064,10.1016/j.bmcl.2014.05.085,10.1021/jm800984v,10.1016/j.ejmech.2018.12.073,10.1016/s0960-894x(03)00644-9,10.1021/jm201724m,10.1016/j.ejmech.2021.114054,10.1021/acs.jmedchem.9b00426,10.1021/jm0308904,10.1182/blood-2009-05-222034,10.1016/j.ejmech.2020.112949,10.1038/nbt1358,10.1016/j.bmc.2010.01.042,10.1016/j.ejmech.2009.10.018,10.1021/jm049768a,10.1021/acs.jmedchem.0c01754,10.1021/acs.jmedchem.0c01568",10197,P49841,Glycogen synthase kinase-3 beta,Homo sapiens,"230.0,11.0,23.99,2600.0,4.9,1300.0,100.0,83.0,79.0,4.19,140.0,7.0,350.0,8.3,710.0,37.0,0.95,1.0,35.0,1800.0,34.5,79.98,30.0,8300.0,491.0,247.0,5.0,324.0,0.7",nM,=,"8.3,7.62,7.52,7.08,5.75,7.96,6.85,7.46,8.38,6.49,7.1,8.31,9.0,9.02,9.15,6.31,7.43,6.46,5.08,8.08,5.58,6.61,8.15,6.64,5.89,7.0,6.15","false,true","false,true","impc,impc,chembl,impc,chemicalProbes,chembl,chemicalProbes,chembl"
CHEMBL268,"CHEMBL200301,CHEMBL381758,CHEMBL213930,CHEMBL199358,CHEMBL481611,CHEMBL207769,CHEMBL206912,CHEMBL204277,CHEMBL286364,CHEMBL380425,CHEMBL382038,CHEMBL205504,CHEMBL207891,CHEMBL208278,CHEMBL211737,CHEMBL209293,CHEMBL206913,CHEMBL381621,CHEMBL213244,CHEMBL184514,CHEMBL378583,CHEMBL382576,CHEMBL64925,CHEMBL212879,CHEMBL206024,CHEMBL203665,CHEMBL213194,CHEMBL371064,CHEMBL205929,CHEMBL212907,CHEMBL437694,CHEMBL204792,CHEMBL426819,CHEMBL382820,CHEMBL371133,CHEMBL207554,CHEMBL426493,CHEMBL437501","344982,344983,332280,42236,355909,332324,332253,343934,344646,344443,474601,99755,343935,355877,356001,307930,343734,344540,340533,355843,343902,355844,344513,326917,344514,344913,343897,349887,344914,355970,344203,343818,345017,344907,343819,344654,326884,344655","CHEMBL872184,CHEMBL4253865,CHEMBL881506,CHEMBL945088,CHEMBL871198,CHEMBL857507,CHEMBL864507,CHEMBL827905,CHEMBL923076,CHEMBL864424,CHEMBL863704,CHEMBL853454",1,LITERATURE,"Bioorg Med Chem Lett,J Med Chem,Eur J Med Chem","1.6154747E7,1.6546382E7,1.675063E7,1.6250645E7,1.7590332E7,1.5261289E7,1.0669559E7,1.6413777E7,1.6302795E7,1.8226527E7,2.927275E7,1.6509577E7","10.1016/j.bmcl.2006.03.001,10.1016/j.bmcl.2005.12.071,10.1021/jm0504961,10.1021/jm990412m,10.1016/j.bmcl.2005.07.071,10.1021/jm0502079,10.1021/jm050915u,10.1016/j.bmcl.2007.12.047,10.1016/j.bmcl.2004.05.087,10.1016/j.bmcl.2007.06.023,10.1016/j.ejmech.2017.12.012,10.1016/j.bmcl.2006.05.061",10495,P43235,Cathepsin K,Homo sapiens,"3.5,0.95,1.1,2.3,19.0,0.5,4.8,0.25,0.9,3.0,0.1,2.6,1.5,0.16,0.18,0.3,1.4,0.041,0.8,0.6,1.2,1.3,0.2,44.0,0.4",nM,=,"8.64,8.89,9.22,8.32,8.46,8.82,10.0,8.85,9.1,9.7,9.6,7.36,8.92,8.52,9.02,9.74,9.4,7.72,10.39,9.52,8.59,8.96,9.05,9.3,9.8","false,true","false,true","impc,chembl,impc,ot_genetics_portal,chembl,chemicalProbes"
CHEMBL2736,"CHEMBL4089083,CHEMBL575060,CHEMBL562551,CHEMBL556667,CHEMBL1585091,CHEMBL4162576,CHEMBL1830711,CHEMBL3609741","2265607,2228994,1177420,557815,566715,573408,1960608,1008975","CHEMBL3610662,CHEMBL4140822,CHEMBL4019814,CHEMBL1831599,CHEMBL4233470,CHEMBL1018994",1,LITERATURE,"ACS Med Chem Lett,Bioorg Med Chem,Bioorg Med Chem Lett,J Med Chem","2.9958762E7,1.9042134E7,2.905706E7,2.1688779E7,2.6231155E7,2.8902994E7","10.1021/acs.jmedchem.7b00991,10.1021/jm200290z,10.1016/j.bmcl.2018.06.034,10.1016/j.bmc.2008.11.015,10.1021/acsmedchemlett.7b00317,10.1016/j.bmcl.2015.07.031",11054,Q14833,Metabotropic glutamate receptor 4,Homo sapiens,"3.236,5.1,1400.0,1100.0,3200.0,79.0,108.0,7.0",nM,=,"8.49,5.85,5.96,5.5,8.29,6.97,8.15,7.1",false,"false,true","ot_genetics_portal,chemicalProbes,chembl"
CHEMBL274,"CHEMBL174004,CHEMBL344607,CHEMBL113436,CHEMBL177033,CHEMBL311795,CHEMBL172090,CHEMBL1078231,CHEMBL367700,CHEMBL20896,CHEMBL4249798,CHEMBL2110727,CHEMBL1688243,CHEMBL367169,CHEMBL212689,CHEMBL176426,CHEMBL334470,CHEMBL176933,CHEMBL4594419,CHEMBL322251,CHEMBL172296,CHEMBL1951914,CHEMBL105570,CHEMBL4244935,CHEMBL141699,CHEMBL1201187,CHEMBL1668019,CHEMBL1255794,CHEMBL82301,CHEMBL440554,CHEMBL366871,CHEMBL17157,CHEMBL2105686,CHEMBL106803,CHEMBL174214,CHEMBL4242114,CHEMBL366868,CHEMBL366328,CHEMBL172854,CHEMBL367246,CHEMBL342137,CHEMBL106247,CHEMBL176571,CHEMBL368329,CHEMBL140827,CHEMBL337820,CHEMBL172806,CHEMBL174304,CHEMBL319622,CHEMBL176459,CHEMBL368204,CHEMBL4238063","351014,2464850,290879,290169,232029,231297,172679,172680,291231,289655,292218,1280906,2309506,292494,291232,289432,287653,19569,1377956,292496,127116,176907,290921,2302634,1075798,290464,2306685,231766,1066574,290813,290814,291221,290306,172488,290815,616553,704774,290685,2314369,292355,127106,231712,1383167,232933,292073,186205,289621,25739,675138,186228,232826","CHEMBL1034062,CHEMBL649933,CHEMBL659085,CHEMBL1107772,CHEMBL2184878,CHEMBL859207,CHEMBL654653,CHEMBL649953,CHEMBL649945,CHEMBL974332,CHEMBL1670539,CHEMBL654808,CHEMBL2184888,CHEMBL1909126,CHEMBL4237076,CHEMBL1954527,CHEMBL659084,CHEMBL4842049,CHEMBL1695219","15,1","DRUGMATRIX,LITERATURE","ACS Med Chem Lett,Bioorg Med Chem Lett,J Med Chem,Eur J Med Chem","2.2266038E7,1.5012999E7,2.0176481E7,1.6539392E7,3.4795864E7,2.2931505E7,1.9171484E7,2.1256008E7,1.2270193E7,1.5012998E7,1.2565973E7,1.1720852E7,1.8538451E7,2.4900235E7,3.02343E7,1.4521412E7","10.1016/j.bmcl.2003.12.006,10.1016/j.bmcl.2009.01.009,10.1021/jm300682j,10.1021/ml1001536,10.1021/acsmedchemlett.1c00373,10.1016/j.bmcl.2010.12.109,10.1016/j.bmcl.2011.12.117,10.1016/s0960-894x(02)00606-6,10.1021/acs.jmedchem.8b01077,10.1016/s0960-894x(02)00918-6,10.1016/j.ejmech.2008.01.040,10.1021/jm0509703,10.1016/s0960-894x(01)00655-2,10.1016/j.bmcl.2003.12.005,10.1021/jm030265z,10.1016/j.bmcl.2010.02.004",10580,P51681,C-C chemokine receptor type 5,Homo sapiens,"1.1,12.0,10.0,9.1,3.0,0.1,1.5,0.3,0.26,0.6,0.8,48.0,3.1,1.2,1.3,1.6,0.2,7.0,0.4,2.0,2.7,0.01,2.3,58.0,0.32,18.0,2.6,852.0,5.623,0.45,4.0,0.7",nM,=,"8.89,8.7,8.04,8.57,11.0,7.92,10.0,9.1,6.07,8.92,8.52,8.25,9.4,9.49,8.59,8.15,8.64,7.32,9.22,8.8,8.82,8.51,9.35,9.7,9.59,9.15,8.0,7.75,9.52,7.24,8.4,8.96",false,"false,true","impc,chembl,eva,ot_genetics_portal,chembl,ot_genetics_portal,chembl,chemicalProbes,impc,eva,ot_genetics_portal,chembl"
CHEMBL2759,CHEMBL157101,255904,CHEMBL3868074,1,LITERATURE,Bioorg Med Chem Lett,2.7789139E7,10.1016/j.bmcl.2016.10.016,11542,P08686,Cytochrome P450 21,Homo sapiens,4300.0,nM,=,5.37,false,false,"uniprot_literature,eva,orphanet,ot_genetics_portal,gene_burden,uniprot_variants"
CHEMBL2778,"CHEMBL2387408,CHEMBL363392,CHEMBL17879","328286,20100,1564184","CHEMBL882493,CHEMBL640033,CHEMBL2388857",1,LITERATURE,"Bioorg Med Chem Lett,J Med Chem","1.4980661E7,2.3678871E7,1.6134951E7","10.1021/jm400459m,10.1021/jm0402162,10.1016/j.bmcl.2003.12.063",12909,Q12908,Ileal bile acid transporter,Homo sapiens,"42.0,890.0,0.28",nM,=,"6.05,7.38,9.55",false,true,"impc,chembl,impc,ot_genetics_portal,chembl,chembl"
CHEMBL2793,"CHEMBL513909,CHEMBL296468,CHEMBL14762,CHEMBL1336,CHEMBL288441,CHEMBL428690,CHEMBL1721885,CHEMBL535,CHEMBL2010872,CHEMBL1789941","1153572,1102616,490644,1331916,13048,14221,276734,71663,14366,62111","CHEMBL1244314,CHEMBL2016108,CHEMBL2089673,CHEMBL1908543",1,LITERATURE,"Nat Chem Biol,J Med Chem,Nat Biotechnol,Eur J Med Chem","2.2037378E7,2.2148921E7,2.2982525E7,1.8849971E7","10.1038/nbt.1990,10.1038/nchembio.117,10.1016/j.ejmech.2012.08.033,10.1021/jm201449n",11720,P48729,Casein kinase I alpha,Homo sapiens,"1000.0,400.0,1800.0,48.0,3100.0,280.0,4000.0,250.0,99.0",nM,=,"7.32,6.55,6.4,6.0,5.4,5.75,5.51,6.6,7.0",false,false,ot_genetics_portal
CHEMBL280,"CHEMBL440498,CHEMBL473326,CHEMBL279785,CHEMBL75094,CHEMBL500351,CHEMBL190506,CHEMBL3337894,CHEMBL206815,CHEMBL50,CHEMBL1939876,CHEMBL516206","1274725,455639,455636,456620,319453,126117,1792388,23430,120195,341940,3666","CHEMBL5118951,CHEMBL4000924,CHEMBL829242,CHEMBL940646,CHEMBL1942128,CHEMBL3387086,CHEMBL2051217,CHEMBL867737,CHEMBL717446,CHEMBL4031375,CHEMBL1003623",1,LITERATURE,"Bioorg Med Chem,Bioorg Med Chem Lett,J Med Chem","1.0579818E7,3.5969157E7,2.5330343E7,2.2658537E7,1.9095454E7,1.5911259E7,1.8364257E7,2.7966948E7,1.6426848E7,2.8953404E7,2.2017539E7","10.1021/jm201129m,10.1021/acs.jmedchem.7b01001,10.1021/jm501284e,10.1021/acs.jmedchem.1c01855,10.1021/jm990330y,10.1016/j.bmc.2008.03.018,10.1016/j.bmc.2008.11.067,10.1016/j.bmcl.2005.12.020,10.1016/j.bmcl.2005.03.105,10.1021/acs.jmedchem.6b01007,10.1016/j.bmc.2012.04.063",11024,P45452,Matrix metalloproteinase 13,Homo sapiens,"8.0,1.0,0.01,0.74,0.038,8460.0,700.0,0.1,1600.0,7.8,0.19",nM,=,"9.72,9.0,5.07,9.13,10.42,11.0,10.0,8.1,8.11,5.8,6.16","false,true","false,true","chemicalProbes,chembl"
