target_chembl_id,drugId,target_chembl_id_moa_aggr,pchembl_value_aggr,max_pchembl_value,median_pchembl_value,drugType,maximumClinicalTrialPhase,isApproved,assay_chembl_id,assay_type,target_organism,target_pref_name,data_validity_comment,data_validity_description,confidence_score,confidence_description,assay_category,target_type,accession,proteinClass,isActive_max,isActive_med,action_type_moa,isInMoA,targetId,isHighQualityProbe,isTherapeuticTarget,isGE,isGE_clinical,isProbe,linkedTargets_count,linkedDiseases_count,action_type_action_type,action_type_description,action_type_parent_type,sources_concated,linkedTargets_rows_concated,linkedDiseases_rows_concated
CHEMBL1871,CHEMBL491,"",6.70,6.70,6.7,Small molecule,2.0,false,CHEMBL914604,B,Homo sapiens,Androgen Receptor,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P10275,NR,TRUE,TRUE,,,ENSG00000169083,false,true,true,true,true,,1,,,,"impc, eva, intogen, ot_genetics_portal, chemicalProbes, chembl, eva_somatic, cancer_gene_census","",MONDO_0008315
CHEMBL2034,CHEMBL1276308,"CHEMBL208, CHEMBL2034","7.89, 8.52, 8.96, 9.62, 8.32, 8.30",9.62,8.32,Small molecule,4.0,true,CHEMBL1119512,F,Homo sapiens,Glucocorticoid receptor,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P04150,NR,TRUE,TRUE,ANTAGONIST,false,ENSG00000113580,false,true,true,true,false,2,36,,,,"impc, chembl","ENSG00000113580, ENSG00000082175","EFO_1001110, MONDO_0002050, MONDO_0001572, EFO_0000764, MONDO_0007254, EFO_0006861, EFO_0003060, MONDO_0004975, EFO_1001757, EFO_0000400, MONDO_0002158, HP_0012076, EFO_0001358, MONDO_0007079, MONDO_0011962, EFO_1001255, MONDO_0002046, MONDO_0016642, EFO_0009784, MONDO_0002087, EFO_0000432, EFO_0000673, EFO_0003099, EFO_0003047, EFO_0001065, MONDO_0008170, MONDO_0008315, EFO_0007430, MONDO_0002009, EFO_0002610, EFO_0002950, EFO_0000731, MONDO_0004985, HP_0005268, EFO_0003768, EFO_0005230"
CHEMBL1907601,CHEMBL3301610,"CHEMBL2508, CHEMBL331",8.70,8.70,8.7,Small molecule,4.0,true,CHEMBL3856490,B,Homo sapiens,Cyclin-dependent kinase 4/cyclin D1,,,7,Direct protein complex subunits assigned,,PROTEIN COMPLEX,P11802,Kinase,TRUE,TRUE,INHIBITOR,false,ENSG00000135446,false,true,true,true,false,2,51,,,,"uniprot_literature, impc, eva, intogen, gene2phenotype, chembl, eva_somatic, uniprot_variants, cancer_gene_census","ENSG00000135446, ENSG00000105810","EFO_0002517, EFO_0000616, EFO_0000182, EFO_0003060, EFO_0004284, EFO_0000588, MONDO_0008903, EFO_0002618, MONDO_0008170, EFO_0009708, EFO_0000702, MONDO_0008315, EFO_0000349, MONDO_0001187, EFO_0000632, EFO_0000181, EFO_0005701, EFO_0005543, MONDO_0100342, EFO_0003869, EFO_0003825, EFO_0001378, EFO_1001951, MONDO_0011962, EFO_0005537, EFO_0000574, MONDO_0002108, EFO_0003085, EFO_0006861, EFO_1001469, EFO_0000637, EFO_0002918, EFO_0005952, EFO_0000174, EFO_0001075, EFO_0000673, MONDO_0004992, EFO_0000389, EFO_0000313, EFO_0003833, EFO_0000756, EFO_1000026, MONDO_0007254, EFO_0000558, EFO_0000621, EFO_0000305, EFO_0000519, EFO_0003968, EFO_1001331, MONDO_0016642, MONDO_0018975"
CHEMBL1937,CHEMBL98,"CHEMBL1829, CHEMBL1865, CHEMBL325, CHEMBL1937","6.12, 7.14, 6.66, 7.80, 7.07, 6.73, 7.02, 6.63, 6.92, 7.51, 7.00, 7.00, 7.28, 7.00, 8.00, 7.12",8.00,7.0,Small molecule,4.0,true,CHEMBL3627129,B,Homo sapiens,Histone deacetylase 2,,,9,Direct single protein target assigned,,SINGLE PROTEIN,Q92769,Epigenetic,TRUE,TRUE,INHIBITOR,false,ENSG00000196591,false,true,true,true,false,4,88,,,,"impc, chembl","ENSG00000116478, ENSG00000171720, ENSG00000196591, ENSG00000094631","MONDO_0008903, EFO_1001951, EFO_0000096, MONDO_0004992, EFO_0000220, EFO_0002913, EFO_0000691, EFO_0000191, EFO_0003828, EFO_0006352, EFO_1000026, MONDO_0004975, MONDO_0015760, EFO_0000616, EFO_1001830, EFO_0004198, EFO_0000574, EFO_0000621, EFO_1001110, MONDO_0002158, EFO_0000641, EFO_0003833, MONDO_0007254, MONDO_0003268, EFO_0007535, MONDO_0005090, EFO_0000309, MONDO_0011382, EFO_0000365, EFO_0000565, EFO_0000222, MONDO_0019460, EFO_0000764, EFO_0000224, EFO_1001380, MONDO_0008315, EFO_0003060, MONDO_0001657, EFO_0005774, EFO_0000349, EFO_0002429, EFO_0000180, EFO_0002939, EFO_0000211, MONDO_0007576, EFO_0000198, EFO_0000519, EFO_1000785, EFO_0003893, EFO_0000479, EFO_0000339, MONDO_0015277, EFO_1001968, MONDO_0018364, EFO_0002618, EFO_0003869, MONDO_0044926, EFO_1000657, EFO_0000183, EFO_0000702, EFO_1001465, EFO_0002938, EFO_1001469, MONDO_0018906, EFO_1000309, MONDO_0001879, EFO_0000756, MONDO_0002087, EFO_0001378, EFO_0000588, EFO_0000681, MONDO_0021063, MONDO_0008170, MONDO_0000873, EFO_0000095, MONDO_0002691, EFO_0002501, EFO_0000673, MONDO_0001056, EFO_0000384, EFO_0000770, EFO_0000403, EFO_0002499, EFO_0005952, MONDO_0004986, EFO_1001051, EFO_0006861, MONDO_0000870"
CHEMBL206,CHEMBL592868,"",10.55,10.55,10.55,Small molecule,3.0,false,CHEMBL1074479,B,Homo sapiens,Estrogen receptor alpha,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P03372,NR,TRUE,TRUE,,,ENSG00000091831,false,true,true,true,false,,5,,,,"impc, eva, intogen, ot_genetics_portal, chembl, eva_somatic, cancer_gene_census","","MONDO_0004975, EFO_0001072, HP_0002829, EFO_0003869, EFO_0003777"
CHEMBL3155,CHEMBL71,"CHEMBL2331075, CHEMBL224, CHEMBL224, CHEMBL2331075",7.96,7.96,7.96,Small molecule,4.0,true,CHEMBL2378992,B,Homo sapiens,Serotonin 7 (5-HT7) receptor,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P34969,GPCR,TRUE,TRUE,ANTAGONIST,false,ENSG00000148680,false,true,true,true,false,4,11,,,,"ot_genetics_portal, chembl","ENSG00000149295, ENSG00000151577, ENSG00000069696, ENSG00000102468","EFO_0009267, HP_0002017, MONDO_0021063, EFO_0000519, EFO_0004216, EFO_0005407, MONDO_0005090, MONDO_0100096, EFO_0000677, MONDO_0037939, EFO_0005799"
CHEMBL218,CHEMBL267227,"",7.11,7.11,7.11,Small molecule,2.0,false,CHEMBL3587760,B,Homo sapiens,Cannabinoid CB1 receptor,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P21554,GPCR,TRUE,TRUE,,,ENSG00000118432,false,true,true,true,false,,1,,,,"impc, chembl","",MONDO_0004992
CHEMBL1293237,CHEMBL98123,"",6.10,6.10,6.1,Small molecule,4.0,true,CHEMBL1614522,F,Homo sapiens,Bloom syndrome protein,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P54132,None,TRUE,TRUE,,,ENSG00000197299,false,false,true,true,false,,1,,,,cancer_gene_census,"",EFO_0003060
CHEMBL234,CHEMBL301265,CHEMBL2331075,"9.06, 9.06",9.06,9.06,Small molecule,4.0,true,CHEMBL885383,B,Homo sapiens,Dopamine D3 receptor,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P35462,GPCR,TRUE,TRUE,AGONIST,false,ENSG00000151577,false,true,true,true,false,3,20,,,,"uniprot_literature, impc, chembl","ENSG00000149295, ENSG00000151577, ENSG00000069696","MONDO_0002050, HP_0012532, MONDO_0005180, EFO_0004270, EFO_0005411, MONDO_0004985, EFO_0005203, EFO_0002610, MONDO_0005090, EFO_0003108, EFO_0005687, MONDO_0005180, MONDO_0002491, EFO_1001412, EFO_0004270, EFO_0004895, EFO_0004242, MONDO_0004975, MONDO_0004976, MONDO_0004985"
CHEMBL2007,CHEMBL1230609,"CHEMBL1974, CHEMBL4128, CHEMBL3717, CHEMBL1936, CHEMBL2095227, CHEMBL2095189","8.44, 8.44",8.44,8.44,Small molecule,2.0,false,CHEMBL3870608,B,Homo sapiens,Platelet-derived growth factor receptor alpha,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P16234,Kinase,TRUE,TRUE,INHIBITOR,false,ENSG00000134853,false,true,true,true,false,9,7,,,,"uniprot_literature, impc, eva, intogen, clingen, chembl, eva_somatic, cancer_gene_census","ENSG00000120156, ENSG00000122025, ENSG00000105976, ENSG00000157404, ENSG00000113721, ENSG00000134853, ENSG00000102755, ENSG00000037280, ENSG00000128052","MONDO_0007254, EFO_0000182, EFO_0005950, MONDO_0008903, EFO_0000616, EFO_0000681, MONDO_0004992"
CHEMBL224,CHEMBL263881,"",8.51,8.51,8.51,Small molecule,2.0,false,CHEMBL956490,B,Homo sapiens,Serotonin 2a (5-HT2a) receptor,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P28223,GPCR,TRUE,TRUE,,,ENSG00000102468,false,true,true,true,false,,4,,,,"impc, chembl","","MONDO_0007079, EFO_0003843, EFO_0005230, MONDO_0002009"
CHEMBL331,CHEMBL189963,"CHEMBL1907601, CHEMBL2111455",7.96,7.96,7.96,Small molecule,4.0,true,CHEMBL4271323,B,Homo sapiens,Cyclin-dependent kinase 4,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P11802,Kinase,TRUE,TRUE,INHIBITOR,false,ENSG00000135446,true,true,true,true,true,3,45,,,,"uniprot_literature, impc, eva, intogen, gene2phenotype, chemicalProbes, chembl, eva_somatic, uniprot_variants, cancer_gene_census","ENSG00000110092, ENSG00000105810, ENSG00000135446","EFO_0008528, MONDO_0008170, EFO_0003060, EFO_1001950, EFO_0006318, EFO_0001378, EFO_0003869, EFO_0000305, EFO_0000349, EFO_0000569, EFO_0000616, EFO_0000182, EFO_0005952, MONDO_0007254, MONDO_0008978, EFO_0000574, MONDO_0008315, EFO_0000228, EFO_0000632, EFO_0002626, EFO_0002618, EFO_0004252, EFO_1001469, EFO_0000707, EFO_0000220, EFO_0000174, MONDO_0004992, EFO_1000045, EFO_0000630, EFO_0000637, Orphanet_145, EFO_0000181, MONDO_0011962, EFO_0002517, EFO_0000616, MONDO_0100096, EFO_0000708, EFO_0003086, EFO_0000519, EFO_0006859, EFO_0000681, EFO_1001968, MONDO_0008903, EFO_0000756, EFO_0000222"
CHEMBL2231,CHEMBL50,"",5.92,5.92,5.92,Small molecule,3.0,false,CHEMBL1225717,A,Homo sapiens,Cytochrome P450 1A1,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P04798,None,TRUE,TRUE,,,ENSG00000140465,false,false,true,true,false,,17,,,,ot_genetics_portal,"","EFO_1000654, MONDO_0100096, GO_0007568, EFO_0003884, MONDO_0005148, EFO_0000341, MONDO_0005178, EFO_0008517, EFO_0001645, MONDO_0009061, EFO_0003948, EFO_0001365, EFO_0004220, MONDO_0019391, EFO_0000673, EFO_0003868, MONDO_0018906"
CHEMBL3379,CHEMBL157101,CHEMBL1780,6.13,6.13,6.13,Small molecule,4.0,true,CHEMBL3532911,A,Homo sapiens,Cytochrome P450 4F2,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P78329,Enzyme,TRUE,TRUE,INHIBITOR,false,ENSG00000186115,false,false,true,true,false,0,39,,,,impc,"","EFO_0009516, MONDO_0005148, MONDO_0005301, EFO_0000540, EFO_0003047, EFO_0007510, MONDO_0001134, EFO_0004234, EFO_1001494, EFO_0000574, EFO_0005952, MONDO_0008315, EFO_1000764, MONDO_0002406, MONDO_0004975, EFO_0000341, EFO_0000756, EFO_1000948, EFO_0000519, EFO_0001663, EFO_0003932, EFO_0007174, EFO_0003882, MONDO_0007254, EFO_0000621, MONDO_0002146, EFO_0000616, MONDO_0004979, EFO_0007512, EFO_0007543, MONDO_0004992, EFO_0003917, EFO_0000095, EFO_0003894, EFO_0000673, EFO_0002614, EFO_0005539, MONDO_0100130, EFO_0006911"
CHEMBL245,CHEMBL3545181,"","10.60, 10.80",10.80,10.6,Small molecule,4.0,true,CHEMBL3095628,B,Homo sapiens,Muscarinic acetylcholine receptor M3,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P20309,GPCR,TRUE,TRUE,,,ENSG00000133019,false,true,true,true,false,1,10,,,,"impc, ot_genetics_portal, chembl",ENSG00000133019,"EFO_1001919, HP_0006536, HP_0000083, HP_0025428, MONDO_0009061, EFO_0000616, EFO_0000341, MONDO_0004979, EFO_0006505, EFO_0000464"
CHEMBL2003,CHEMBL1023,CHEMBL2363070,6.89,6.89,6.89,Small molecule,4.0,true,CHEMBL882721,B,Homo sapiens,Retinoic acid receptor gamma,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P13631,NR,TRUE,TRUE,AGONIST,false,ENSG00000172819,false,true,true,true,false,3,25,,,,"ot_genetics_portal, chembl","ENSG00000204231, ENSG00000143171, ENSG00000186350","EFO_0000676, EFO_0004192, EFO_0000565, MONDO_0005090, EFO_0000574, EFO_1001051, EFO_0000222, MONDO_0020077, EFO_1001110, EFO_0003060, MONDO_0004975, EFO_0002913, EFO_0000305, EFO_0000198, MONDO_0008903, EFO_1000785, EFO_0005411, EFO_0000616, EFO_1000747, MONDO_0002108, EFO_0003032, EFO_0001378, MONDO_0015760, EFO_0000432, MONDO_0007254"
CHEMBL1293235,CHEMBL278020,CHEMBL220,5.30,5.30,5.3,Small molecule,4.0,true,CHEMBL1614544,F,Homo sapiens,Prelamin-A/C,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P02545,None,TRUE,TRUE,INHIBITOR,false,ENSG00000160789,false,false,true,true,false,1,11,,,,"ot_genetics_portal, cancer_gene_census",ENSG00000087085,"EFO_0004209, EFO_0004991, EFO_1000948, MONDO_0007254, HP_0025267, EFO_0001074, EFO_0009516, HP_0002315, MONDO_0005041, EFO_0004888, EFO_0003843"
CHEMBL2964,CHEMBL2103875,CHEMBL2111289,8.80,8.80,8.8,Small molecule,4.0,true,CHEMBL3135550,B,Homo sapiens,Dual specificity mitogen-activated protein kinase kinase 2,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P36507,Kinase,TRUE,TRUE,INHIBITOR,false,ENSG00000126934,false,true,true,true,true,2,40,,,,"chemicalProbes, chembl, eva_somatic, cancer_gene_census","ENSG00000126934, ENSG00000169032","MONDO_0011719, MONDO_0008315, EFO_1000926, MONDO_0015523, EFO_0000196, EFO_1000657, EFO_0000182, EFO_0000222, MONDO_0004976, EFO_0000565, MONDO_0008903, EFO_0003060, MONDO_0007254, EFO_0000616, EFO_0000756, MONDO_0017795, EFO_0001378, EFO_0000305, EFO_0002617, EFO_1001968, EFO_0002517, EFO_1001951, MONDO_0021063, MONDO_0004992, HP_0100727, EFO_0003868, MONDO_0002974, EFO_1000849, EFO_0000571, EFO_0002618, MONDO_0001056, EFO_0005221, EFO_0000389, MONDO_0100342, EFO_0000501, MONDO_0002108, EFO_0000641, MONDO_0016642, EFO_0000365, EFO_0006772"
CHEMBL4096,CHEMBL15870,CHEMBL2094253,5.00,5.00,5.0,Small molecule,4.0,true,CHEMBL1613995,F,Homo sapiens,Cellular tumor antigen p53,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P04637,TF,TRUE,TRUE,INHIBITOR,false,ENSG00000141510,false,true,true,true,false,2,1,,,,"impc, chembl, cancer_gene_census","ENSG00000073756, ENSG00000095303",EFO_0005755
CHEMBL1293224,CHEMBL1423,"CHEMBL224, CHEMBL2096905",5.20,5.20,5.2,Small molecule,4.0,true,CHEMBL1614421,B,Homo sapiens,Microtubule-associated protein tau,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P10636,None,TRUE,TRUE,ANTAGONIST,false,ENSG00000186868,false,false,true,true,false,6,6,,,,"impc, ot_genetics_portal","ENSG00000149295, ENSG00000151577, ENSG00000169676, ENSG00000069696, ENSG00000184845, ENSG00000102468","MONDO_0005090, EFO_0005230, MONDO_0002050, EFO_0005407, MONDO_0004976, EFO_0004895"
CHEMBL2815,CHEMBL2105728,"CHEMBL1974, CHEMBL2095189",8.10,8.10,8.1,Small molecule,3.0,false,CHEMBL3991807,B,Homo sapiens,Nerve growth factor receptor Trk-A,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P04629,Kinase,TRUE,TRUE,INHIBITOR,false,ENSG00000198400,false,true,true,true,false,3,9,,,,"impc, eva, orphanet, intogen, chembl, cancer_gene_census","ENSG00000113721, ENSG00000134853, ENSG00000122025","EFO_0005543, EFO_1000026, MONDO_0011719, EFO_0000616, EFO_0000222, EFO_0000222, EFO_0000503, MONDO_0011719, EFO_0000519"
CHEMBL2111367,CHEMBL1236962,"CHEMBL3559703, CHEMBL2842",10.72,10.72,10.72,Small molecule,1.0,false,CHEMBL4022583,B,Homo sapiens,PI3-kinase p110-alpha/p85-alpha,,,7,Direct protein complex subunits assigned,,PROTEIN COMPLEX,P27986,Kinase,TRUE,TRUE,INHIBITOR,false,ENSG00000145675,false,true,true,true,false,9,3,,,,"impc, eva, intogen, ot_genetics_portal, chembl, eva_somatic, cancer_gene_census","ENSG00000145675, ENSG00000051382, ENSG00000105851, ENSG00000121879, ENSG00000105647, ENSG00000171608, ENSG00000141506, ENSG00000117461, ENSG00000198793","EFO_0000616, EFO_0000768, MONDO_0004992"
CHEMBL1829,CHEMBL598797,"CHEMBL2093865, CHEMBL1824, CHEMBL203",8.04,8.04,8.04,Small molecule,1.0,false,CHEMBL1065582,B,Homo sapiens,Histone deacetylase 3,,,9,Direct single protein target assigned,,SINGLE PROTEIN,O15379,Epigenetic,TRUE,TRUE,INHIBITOR,false,ENSG00000171720,false,true,true,true,false,13,7,,,,"impc, chembl","ENSG00000116478, ENSG00000171720, ENSG00000094631, ENSG00000196591, ENSG00000108840, ENSG00000061273, ENSG00000147099, ENSG00000163517, ENSG00000068024, ENSG00000048052, ENSG00000100429, ENSG00000146648, ENSG00000141736","EFO_0000616, EFO_0006859, EFO_0003060, MONDO_0002691, MONDO_0001056, MONDO_0007254, MONDO_0004992"
CHEMBL4261,CHEMBL376897,"CHEMBL216, CHEMBL245",5.00,5.00,5.0,Small molecule,4.0,true,CHEMBL1613803,F,Homo sapiens,Hypoxia-inducible factor 1 alpha,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,Q16665,TF,TRUE,TRUE,ANTAGONIST,false,ENSG00000100644,false,false,true,true,false,2,1,,,,cancer_gene_census,"ENSG00000168539, ENSG00000133019",EFO_0010282
CHEMBL236,CHEMBL19019,"CHEMBL2095181, CHEMBL2095181","7.22, 8.80, 7.68, 7.22, 8.36",8.80,7.68,Small molecule,4.0,true,CHEMBL826382,B,Homo sapiens,Delta opioid receptor,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P41143,GPCR,TRUE,TRUE,ANTAGONIST,false,ENSG00000116329,false,true,true,true,false,3,53,,,,"impc, ot_genetics_portal, chembl","ENSG00000082556, ENSG00000116329, ENSG00000112038","EFO_0005203, HP_0012076, MONDO_0005277, EFO_0007224, EFO_0003768, EFO_1000906, MONDO_0002009, EFO_0004242, MONDO_0005301, MONDO_0100096, MONDO_0002050, EFO_0001358, EFO_0000274, MONDO_0007254, MONDO_0000594, EFO_0003843, MONDO_0021698, HP_0012532, HP_0012532, HP_0012167, EFO_0003761, EFO_0000764, EFO_0003890, EFO_0010702, EFO_0004699, EFO_0004329, HP_0012378, EFO_0005687, EFO_0004240, MONDO_0015626, EFO_0001065, EFO_0008507, EFO_0007191, EFO_0005611, EFO_0005611, EFO_0002610, EFO_0000729, EFO_0005924, EFO_0010702, EFO_0001073, EFO_0004701, MONDO_0005090, MONDO_0100096, MONDO_0002046, EFO_1000783, HP_0003419, EFO_1000637, EFO_0003843, MONDO_0007079, EFO_0004701, EFO_0000676, EFO_0000384, EFO_0000694"
CHEMBL208,CHEMBL1393,CHEMBL1994,6.40,6.40,6.4,Small molecule,4.0,true,CHEMBL902631,B,Homo sapiens,Progesterone receptor,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P06401,NR,TRUE,TRUE,ANTAGONIST,false,ENSG00000082175,false,true,true,true,false,1,38,,,,"impc, chembl",ENSG00000151623,"EFO_0000401, HP_0001397, EFO_0000537, MONDO_0010679, EFO_0003894, EFO_0000400, EFO_1000899, EFO_0000275, EFO_0008586, EFO_0000319, EFO_0001422, EFO_0000373, EFO_0000574, EFO_0001361, MONDO_0004992, EFO_0000565, EFO_0000266, HP_0001919, EFO_0003144, EFO_0000668, EFO_0001365, EFO_1001249, EFO_0000612, EFO_0000222, EFO_0004255, EFO_0000685, EFO_0008585, Orphanet_247, MONDO_0001134, EFO_0003884, MONDO_0000088, EFO_0000694, MONDO_0100096, EFO_0003963, HP_0012424, EFO_0005669, EFO_0000660, EFO_1001496"
CHEMBL1829,CHEMBL27759,CHEMBL2093865,5.64,5.64,5.64,Small molecule,3.0,false,CHEMBL4190570,B,Homo sapiens,Histone deacetylase 3,,,9,Direct single protein target assigned,,SINGLE PROTEIN,O15379,Epigenetic,TRUE,TRUE,INHIBITOR,false,ENSG00000171720,false,true,true,true,false,11,28,,,,"impc, chembl","ENSG00000116478, ENSG00000171720, ENSG00000094631, ENSG00000196591, ENSG00000108840, ENSG00000061273, ENSG00000147099, ENSG00000163517, ENSG00000068024, ENSG00000048052, ENSG00000100429","EFO_0000349, EFO_0000222, EFO_0000756, EFO_0002618, EFO_0006861, MONDO_0008170, EFO_1000657, EFO_0000681, EFO_0003086, EFO_0000673, EFO_0000305, MONDO_0002367, MONDO_0002158, EFO_0000198, EFO_1001951, EFO_0005537, EFO_0003869, MONDO_0007254, MONDO_0004992, MONDO_0002087, EFO_0000183, EFO_0000326, MONDO_0001187, EFO_1001901, EFO_0000616, EFO_0003060, MONDO_0021063, EFO_0000574"
CHEMBL1946,CHEMBL10878,"CHEMBL225, CHEMBL2094268",10.16,10.16,10.16,Small molecule,4.0,true,CHEMBL1108342,F,Homo sapiens,Melatonin receptor 1B,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P49286,GPCR,TRUE,TRUE,ANTAGONIST,false,ENSG00000134640,false,true,true,true,false,3,6,,,,"ot_genetics_portal, chembl","ENSG00000147246, ENSG00000168412, ENSG00000134640","EFO_0004242, MONDO_0002009, MONDO_0002050, EFO_0005230, MONDO_0005090, EFO_0003761"
CHEMBL289,CHEMBL52440,"CHEMBL287, CHEMBL1972, CHEMBL287, CHEMBL1972",5.47,5.47,5.47,Small molecule,4.0,true,CHEMBL3538991,A,Homo sapiens,Cytochrome P450 2D6,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P10635,Enzyme,TRUE,TRUE,AGONIST,false,ENSG00000100197,false,false,true,true,false,2,51,,,,ot_genetics_portal,"ENSG00000183454, ENSG00000147955","HP_0001742, HP_0002315, EFO_0007486, EFO_0000384, EFO_0005611, EFO_0001068, HP_0012735, MONDO_0004985, MONDO_0004976, EFO_0005762, EFO_0002460, EFO_0003843, MONDO_0008315, EFO_0000764, EFO_0003100, EFO_0001062, MONDO_0010726, EFO_0003929, MONDO_0005180, HP_0012735, MONDO_0002009, EFO_0000676, MONDO_0005148, MONDO_0005277, MONDO_0005148, MONDO_0004976, HP_0000093, EFO_0000616, HP_0100543, EFO_0003758, EFO_0003890, EFO_0002617, EFO_0007214, EFO_0009430, MONDO_0044970, MONDO_0005271, EFO_1000783, HP_0001945, MONDO_0002009, EFO_0003756, MONDO_0004975, EFO_0009692, MONDO_0005090, EFO_0000729, EFO_0000616, EFO_0005687, MONDO_0002050, EFO_0000555, EFO_0007214, EFO_0001663, MONDO_0005301"
CHEMBL4769,CHEMBL924,CHEMBL1782,5.57,5.57,5.57,Small molecule,4.0,true,CHEMBL938426,B,Homo sapiens,Geranylgeranyl pyrophosphate synthetase,,,9,Direct single protein target assigned,,SINGLE PROTEIN,O95749,Enzyme,TRUE,TRUE,INHIBITOR,false,ENSG00000152904,false,false,true,true,false,1,55,,,,ot_genetics_portal,ENSG00000160752,"EFO_0000228, EFO_0000588, EFO_0003820, EFO_0000564, EFO_0004259, MONDO_0008310, EFO_0001416, EFO_0003863, EFO_0005952, EFO_0003843, EFO_0003882, MONDO_0011382, EFO_1001998, EFO_1001147, EFO_0004252, EFO_1001919, EFO_0000691, EFO_0003060, EFO_0003869, EFO_0000681, EFO_0000196, MONDO_0019019, MONDO_0021165, MONDO_0044903, MONDO_0008315, EFO_0002430, MONDO_0002974, EFO_0004261, EFO_0000182, MONDO_0002171, EFO_0000685, EFO_0003931, EFO_0003922, EFO_0000673, EFO_0009708, EFO_0001365, MONDO_0008903, HP_0000938, EFO_0001663, EFO_0000637, EFO_0001378, EFO_0009870, MONDO_0020732, Orphanet_848, HP_0003419, EFO_0006738, MONDO_0007254, EFO_0000333, EFO_0003854, EFO_0004260, EFO_0000621, EFO_0000432, MONDO_0002367, EFO_0000174, EFO_1000786"
CHEMBL1936,CHEMBL572881,"CHEMBL2095227, CHEMBL2041, CHEMBL1936, CHEMBL2095189",8.49,8.49,8.49,Small molecule,3.0,false,CHEMBL1061077,B,Homo sapiens,Stem cell growth factor receptor,,,9,Direct single protein target assigned,,SINGLE PROTEIN,P10721,Kinase,TRUE,TRUE,INHIBITOR,false,ENSG00000157404,false,true,true,true,false,7,19,,,,"uniprot_literature, impc, eva, orphanet, intogen, ot_genetics_portal, clingen, chembl, eva_somatic, uniprot_variants, cancer_gene_census","ENSG00000102755, ENSG00000037280, ENSG00000128052, ENSG00000157404, ENSG00000165731, ENSG00000113721, ENSG00000134853","MONDO_0007254, MONDO_0021063, MONDO_0008903, MONDO_0007254, EFO_1000657, MONDO_0007576, EFO_0003060, MONDO_0002087, MONDO_0008170, MONDO_0011719, EFO_0002618, EFO_0000616, EFO_0007331, EFO_0003060, MONDO_0002158, MONDO_0002108, EFO_0004243, EFO_0000574, MONDO_0016537"
CHEMBL1293235,CHEMBL1716,"",5.25,5.25,5.25,Small molecule,4.0,true,CHEMBL1614544,F,Homo sapiens,Prelamin-A/C,,,9,Direct single protein target assigned,confirmatory,SINGLE PROTEIN,P02545,None,TRUE,TRUE,,,ENSG00000160789,false,false,true,true,false,1,4,,,,"impc, ot_genetics_portal, cancer_gene_census",ENSG00000196639,"MONDO_0004992, EFO_0005531, EFO_0007141, EFO_0003956"
CHEMBL1940,CHEMBL386630,CHEMBL1871,"7.42, 7.47",7.47,7.42,Small molecule,4.0,true,CHEMBL3436143,F,Homo sapiens,Voltage-gated L-type calcium channel alpha-1C subunit,,,9,Direct single protein target assigned,,SINGLE PROTEIN,Q13936,IC,TRUE,TRUE,AGONIST,false,ENSG00000151067,false,true,true,true,false,1,36,,,,"impc, ot_genetics_portal, chembl",ENSG00000169083,"EFO_0000545, HP_0001510, EFO_0004234, EFO_1001919, MONDO_0018555, MONDO_0005301, EFO_0000660, EFO_0003964, EFO_0001073, GO_0007568, EFO_0003884, EFO_0002970, EFO_0000195, HP_0030016, EFO_0003922, EFO_0005088, EFO_1001078, EFO_0000196, Orphanet_325690, MONDO_0005351, MONDO_0008315, EFO_0003144, EFO_1000859, EFO_0001663, EFO_0001645, MONDO_0004992, HP_0003549, Orphanet_145, MONDO_0018800, EFO_1000653, EFO_0004714, HP_0000044, EFO_1001006, EFO_0000765, EFO_0002614, MONDO_0002146"
